Country,EPSI,Date,ECPI,CCPI,GSCPI
Ukraine,,2016-12-28,450.0,196.6,
United States,,2016-12-28,95.3,102.8,
Kosovo,,2016-12-28,105.0,101.3,
South Africa,,2016-12-28,108.1,107.4,
Albania,,2017-02-28,103.2,96.4,0.19
Austria,,2017-02-28,99.0,102.2,0.19
Belgium,,2017-02-28,109.3,102.9,0.19
Bulgaria,,2017-02-28,14256.4,99.6,0.19
Belarus,,2017-02-28,64.3,422.7,0.19
Brazil,,2017-02-28,108.3,8622583.6,0.19
Brazil,,2017-02-28,108.9,8622583.6,0.19
Canada,,2017-02-28,101.1,103.0,0.19
Switzerland,,2017-02-28,101.5,99.6,0.19
Chile,,2017-02-28,105.8,105.4,0.19
China,,2017-02-28,98.3,95.1,0.19
Colombia,,2017-02-28,110.2,110.2,0.19
Costa Rica,,2017-02-28,98.2,94.7,0.19
Cyprus,,2017-02-28,100.0,97.2,0.19
Czech Republic,,2017-02-28,99.1,103.0,0.19
Germany,,2017-02-28,98.1,101.1,0.19
Denmark,,2017-02-28,99.6,101.1,0.19
Dominican Republic,,2017-02-28,96.5,92.0,0.19
Dominican Republic,,2017-02-28,99.7,92.0,0.19
"Egypt, Arab Rep.",,2017-02-28,78.9,82.3,0.19
Spain,,2017-02-28,100.2,100.5,0.19
Estonia,,2017-02-28,102.7,102.4,0.19
Finland,,2017-02-28,103.2,101.1,0.19
France,,2017-02-28,104.9,99.9,0.19
United Kingdom,,2017-02-28,102.8,102.7,0.19
Greece,,2017-02-28,103.2,97.5,0.19
Guatemala,,2017-02-28,109.4,124.9,0.19
"Hong Kong SAR, China",,2017-02-28,94.5,94.0,0.19
Honduras,,2017-02-28,343.3,303.2,0.19
Croatia,,2017-02-28,94.9,100.0,0.19
Hungary,,2017-02-28,102.0,102.3,0.19
Indonesia,,2017-02-28,3.8,96.3,0.19
India,,2017-02-28,2.6,128.7,0.19
Ireland,,2017-02-28,98.4,100.4,0.19
"Iran, Islamic Rep.",,2017-02-28,102.0,102.0,0.19
"Iran, Islamic Rep.",,2017-02-28,102.0,102.0,0.19
Iraq,,2017-02-28,115.5,105.6,0.19
Iraq,,2017-02-28,100.4,105.6,0.19
Iceland,,2017-02-28,100.6,103.3,0.19
Israel,,2017-02-28,97.9,99.3,0.19
Italy,,2017-02-28,99.2,100.7,0.19
Jordan,,2017-02-28,95.8,95.0,0.19
Jordan,,2017-02-28,92.0,95.0,0.19
Japan,,2017-02-28,91.9,100.0,0.19
"Korea, Rep.",,2017-02-28,94.1,103.1,0.19
Kuwait,,2017-02-28,118.0,112.6,0.19
Kuwait,,2017-02-28,129.8,112.6,0.19
"Lao, PDR",,2017-02-28,101.2,100.9,0.19
Sri Lanka,,2017-02-28,115.6,95.6,0.19
Lithuania,,2017-02-28,97.9,103.0,0.19
Luxembourg,,2017-02-28,96.7,101.9,0.19
Latvia,,2017-02-28,98.2,101.5,0.19
"Moldova, Rep.",,2017-02-28,46.6,151.0,0.19
Mexico,,2017-02-28,120.2,105.7,0.19
North Macedonia,,2017-02-28,101.6,102.6,0.19
Malta,,2017-02-28,96.7,98.4,0.19
Montenegro,,2017-02-28,101.9,101.6,0.19
Mauritius,,2017-02-28,97.6,99.1,0.19
Mauritius,,2017-02-28,84.6,99.1,0.19
Malaysia,,2017-02-28,116.0,115.1,0.19
Malaysia,,2017-02-28,119.7,115.1,0.19
Nigeria,,2017-02-28,238.6,203.4,0.19
Nicaragua,,2017-02-28,186.1,193.5,0.19
Netherlands,,2017-02-28,98.7,101.1,0.19
Norway,,2017-02-28,119.2,104.0,0.19
Nepal,,2017-02-28,121.3,116.3,0.19
Peru,,2017-02-28,118.9,88.9,0.19
Philippines,,2017-02-28,95.2,95.4,0.19
Poland,,2017-02-28,100.6,100.0,0.19
Portugal,,2017-02-28,102.7,99.6,0.19
Paraguay,,2017-02-28,98.0,96.7,0.19
Paraguay,,2017-02-28,100.1,96.7,0.19
Qatar,,2017-02-28,105.8,97.8,0.19
Russian Federation,,2017-02-28,167.2,110.3,0.19
Singapore,,2017-02-28,103.8,96.8,0.19
Singapore,,2017-02-28,94.0,96.8,0.19
El Salvador,,2017-02-28,131.7,105.5,0.19
Serbia,,2017-02-28,106.8,103.5,0.19
Slovakia,,2017-02-28,94.5,101.6,0.19
Slovenia,,2017-02-28,99.6,100.2,0.19
Sweden,,2017-02-28,108.3,101.3,0.19
Chad,,2017-02-28,107.2,99.9,0.19
Chad,,2017-02-28,108.6,99.9,0.19
Thailand,,2017-02-28,98.3,98.9,0.19
Thailand,,2017-02-28,98.0,98.9,0.19
Trinidad and Tobago,,2017-02-28,99.9,104.8,0.19
Turkey,,2017-02-28,114.2,116.0,0.19
"Taiwan, China",,2017-02-28,94.7,96.9,0.19
"Tanzania, United Rep.",,2017-02-28,77.1,2.2,0.19
Uganda,,2017-02-28,100.8,101.5,0.19
Uganda,,2017-02-28,100.8,101.4,0.19
Uganda,,2017-02-28,101.0,101.5,0.19
Uganda,,2017-02-28,101.0,101.4,0.19
Ukraine,,2017-02-28,452.2,198.9,0.19
United States,,2017-02-28,97.7,103.7,0.19
Kosovo,,2017-02-28,106.1,101.4,0.19
South Africa,,2017-02-28,111.3,108.9,0.19
Albania,,2017-03-31,104.1,96.6,0.1
Austria,,2017-03-31,98.3,103.1,0.1
Belgium,,2017-03-31,109.8,103.0,0.1
Bulgaria,,2017-03-31,14224.8,99.1,0.1
Belarus,,2017-03-31,65.1,423.0,0.1
Brazil,,2017-03-31,108.3,8659880.7,0.1
Brazil,,2017-03-31,110.1,8659880.7,0.1
Canada,,2017-03-31,100.2,103.3,0.1
Switzerland,,2017-03-31,100.4,100.0,0.1
Chile,,2017-03-31,105.5,105.9,0.1
China,,2017-03-31,98.2,95.3,0.1
Colombia,,2017-03-31,110.9,110.8,0.1
Costa Rica,,2017-03-31,97.0,94.9,0.1
Cyprus,,2017-03-31,101.3,98.2,0.1
Czech Republic,,2017-03-31,99.0,103.1,0.1
Germany,,2017-03-31,97.2,101.7,0.1
Denmark,,2017-03-31,99.4,101.4,0.1
Dominican Republic,,2017-03-31,95.4,92.1,0.1
Dominican Republic,,2017-03-31,97.9,92.1,0.1
"Egypt, Arab Rep.",,2017-03-31,78.9,83.0,0.1
Spain,,2017-03-31,97.6,101.0,0.1
Estonia,,2017-03-31,101.1,102.9,0.1
Finland,,2017-03-31,102.5,101.4,0.1
France,,2017-03-31,104.4,100.9,0.1
United Kingdom,,2017-03-31,102.6,103.0,0.1
Greece,,2017-03-31,102.7,100.3,0.1
Guatemala,,2017-03-31,109.2,125.2,0.1
"Hong Kong SAR, China",,2017-03-31,95.1,95.1,0.1
Honduras,,2017-03-31,345.2,304.2,0.1
Croatia,,2017-03-31,94.1,100.6,0.1
Hungary,,2017-03-31,101.5,102.4,0.1
Indonesia,,2017-03-31,3.6,96.5,0.1
India,,2017-03-31,2.6,129.2,0.1
Ireland,,2017-03-31,98.1,101.2,0.1
"Iran, Islamic Rep.",,2017-03-31,101.7,102.7,0.1
"Iran, Islamic Rep.",,2017-03-31,101.7,102.7,0.1
Iraq,,2017-03-31,115.1,104.2,0.1
Iraq,,2017-03-31,100.5,104.2,0.1
Iceland,,2017-03-31,99.6,103.7,0.1
Israel,,2017-03-31,97.3,99.7,0.1
Italy,,2017-03-31,99.3,100.9,0.1
Jordan,,2017-03-31,95.8,95.2,0.1
Jordan,,2017-03-31,92.0,95.2,0.1
Japan,,2017-03-31,93.1,100.0,0.1
"Korea, Rep.",,2017-03-31,94.6,103.2,0.1
Kuwait,,2017-03-31,117.6,112.5,0.1
Kuwait,,2017-03-31,129.8,112.5,0.1
"Lao, PDR",,2017-03-31,101.4,101.1,0.1
Sri Lanka,,2017-03-31,115.6,96.0,0.1
Lithuania,,2017-03-31,97.9,105.1,0.1
Luxembourg,,2017-03-31,96.2,102.0,0.1
Latvia,,2017-03-31,98.0,103.1,0.1
"Moldova, Rep.",,2017-03-31,46.7,151.6,0.1
Mexico,,2017-03-31,119.8,106.2,0.1
North Macedonia,,2017-03-31,102.3,103.3,0.1
Malta,,2017-03-31,96.7,99.5,0.1
Montenegro,,2017-03-31,100.6,101.8,0.1
Mauritius,,2017-03-31,99.4,99.4,0.1
Mauritius,,2017-03-31,84.6,99.4,0.1
Malaysia,,2017-03-31,116.0,115.2,0.1
Malaysia,,2017-03-31,119.2,115.2,0.1
Nigeria,,2017-03-31,241.2,205.8,0.1
Nicaragua,,2017-03-31,185.8,193.8,0.1
Netherlands,,2017-03-31,98.2,101.6,0.1
Norway,,2017-03-31,117.7,104.5,0.1
Nepal,,2017-03-31,121.3,115.8,0.1
Peru,,2017-03-31,118.8,89.1,0.1
Philippines,,2017-03-31,95.5,95.5,0.1
Poland,,2017-03-31,99.8,100.2,0.1
Portugal,,2017-03-31,102.3,101.8,0.1
Paraguay,,2017-03-31,98.1,97.1,0.1
Paraguay,,2017-03-31,100.2,97.1,0.1
Qatar,,2017-03-31,105.4,98.2,0.1
Russian Federation,,2017-03-31,167.3,110.3,0.1
Singapore,,2017-03-31,103.4,96.9,0.1
Singapore,,2017-03-31,94.1,96.9,0.1
El Salvador,,2017-03-31,132.4,105.6,0.1
Serbia,,2017-03-31,106.7,103.9,0.1
Slovakia,,2017-03-31,94.2,101.6,0.1
Slovenia,,2017-03-31,99.8,100.9,0.1
Sweden,,2017-03-31,106.4,101.5,0.1
Chad,,2017-03-31,105.8,100.9,0.1
Chad,,2017-03-31,107.7,100.9,0.1
Thailand,,2017-03-31,96.1,99.0,0.1
Thailand,,2017-03-31,98.0,99.0,0.1
Trinidad and Tobago,,2017-03-31,99.9,105.0,0.1
Turkey,,2017-03-31,112.8,117.2,0.1
"Taiwan, China",,2017-03-31,94.0,97.0,0.1
"Tanzania, United Rep.",,2017-03-31,77.7,2.2,0.1
Uganda,,2017-03-31,101.2,101.6,0.1
Uganda,,2017-03-31,101.2,101.5,0.1
Uganda,,2017-03-31,101.9,101.6,0.1
Uganda,,2017-03-31,101.9,101.5,0.1
Ukraine,,2017-03-31,474.9,199.6,0.1
United States,,2017-03-31,97.9,103.7,0.1
Kosovo,,2017-03-31,105.6,101.6,0.1
South Africa,,2017-03-31,111.0,109.6,0.1
Albania,,2017-04-30,103.8,96.4,0.03
Austria,,2017-04-30,98.2,103.3,0.03
Belgium,,2017-04-30,108.7,103.4,0.03
Bulgaria,,2017-04-30,14395.3,99.3,0.03
Belarus,,2017-04-30,65.3,424.0,0.03
Brazil,,2017-04-30,105.0,8679054.6,0.03
Brazil,,2017-04-30,108.9,8679054.6,0.03
Canada,,2017-04-30,105.2,103.3,0.03
Switzerland,,2017-04-30,100.4,100.3,0.03
Chile,,2017-04-30,105.4,106.1,0.03
China,,2017-04-30,98.2,95.5,0.03
Colombia,,2017-04-30,111.9,111.4,0.03
Costa Rica,,2017-04-30,98.1,95.0,0.03
Cyprus,,2017-04-30,100.6,99.6,0.03
Czech Republic,,2017-04-30,98.9,103.3,0.03
Germany,,2017-04-30,98.0,102.2,0.03
Denmark,,2017-04-30,99.1,101.7,0.03
Dominican Republic,,2017-04-30,95.0,92.3,0.03
Dominican Republic,,2017-04-30,98.1,92.3,0.03
"Egypt, Arab Rep.",,2017-04-30,78.9,84.1,0.03
Spain,,2017-04-30,98.0,102.4,0.03
Estonia,,2017-04-30,101.5,103.3,0.03
Finland,,2017-04-30,102.6,101.7,0.03
France,,2017-04-30,104.2,101.0,0.03
United Kingdom,,2017-04-30,102.3,103.6,0.03
Greece,,2017-04-30,102.8,101.2,0.03
Guatemala,,2017-04-30,109.2,125.5,0.03
"Hong Kong SAR, China",,2017-04-30,95.3,95.7,0.03
Honduras,,2017-04-30,348.3,305.2,0.03
Croatia,,2017-04-30,93.7,101.6,0.03
Hungary,,2017-04-30,100.8,102.9,0.03
Indonesia,,2017-04-30,4.2,96.7,0.03
India,,2017-04-30,2.2,129.1,0.03
Ireland,,2017-04-30,98.0,101.7,0.03
"Iran, Islamic Rep.",,2017-04-30,102.9,103.5,0.03
"Iran, Islamic Rep.",,2017-04-30,102.9,103.5,0.03
Iraq,,2017-04-30,115.6,104.0,0.03
Iraq,,2017-04-30,99.9,104.0,0.03
Iceland,,2017-04-30,100.0,104.4,0.03
Israel,,2017-04-30,96.1,100.0,0.03
Italy,,2017-04-30,99.4,101.5,0.03
Jordan,,2017-04-30,95.8,95.1,0.03
Jordan,,2017-04-30,92.0,95.1,0.03
Japan,,2017-04-30,93.9,100.4,0.03
"Korea, Rep.",,2017-04-30,93.8,103.3,0.03
Kuwait,,2017-04-30,117.6,112.7,0.03
Kuwait,,2017-04-30,129.9,112.7,0.03
"Lao, PDR",,2017-04-30,101.4,101.1,0.03
Sri Lanka,,2017-04-30,115.6,96.0,0.03
Lithuania,,2017-04-30,97.8,106.4,0.03
Luxembourg,,2017-04-30,96.3,102.4,0.03
Latvia,,2017-04-30,96.7,103.9,0.03
"Moldova, Rep.",,2017-04-30,47.3,153.7,0.03
Mexico,,2017-04-30,115.2,106.6,0.03
North Macedonia,,2017-04-30,101.2,103.3,0.03
Malta,,2017-04-30,96.7,102.4,0.03
Montenegro,,2017-04-30,101.6,101.8,0.03
Mauritius,,2017-04-30,99.4,99.8,0.03
Mauritius,,2017-04-30,85.3,99.8,0.03
Malaysia,,2017-04-30,116.0,115.4,0.03
Malaysia,,2017-04-30,116.3,115.4,0.03
Nigeria,,2017-04-30,243.3,208.0,0.03
Nicaragua,,2017-04-30,184.3,194.6,0.03
Netherlands,,2017-04-30,98.7,102.2,0.03
Norway,,2017-04-30,115.7,105.2,0.03
Nepal,,2017-04-30,121.9,116.4,0.03
Peru,,2017-04-30,118.8,89.3,0.03
Philippines,,2017-04-30,95.7,95.6,0.03
Poland,,2017-04-30,99.6,100.8,0.03
Portugal,,2017-04-30,102.2,102.9,0.03
Paraguay,,2017-04-30,98.9,97.8,0.03
Paraguay,,2017-04-30,100.2,97.8,0.03
Qatar,,2017-04-30,104.7,98.4,0.03
Russian Federation,,2017-04-30,167.4,110.5,0.03
Singapore,,2017-04-30,101.0,97.3,0.03
Singapore,,2017-04-30,98.7,97.3,0.03
El Salvador,,2017-04-30,131.6,105.6,0.03
Serbia,,2017-04-30,106.5,104.1,0.03
Slovakia,,2017-04-30,94.3,101.7,0.03
Slovenia,,2017-04-30,98.4,101.7,0.03
Sweden,,2017-04-30,106.4,102.2,0.03
Chad,,2017-04-30,105.5,101.3,0.03
Chad,,2017-04-30,107.4,101.3,0.03
Thailand,,2017-04-30,96.6,99.0,0.03
Thailand,,2017-04-30,98.0,99.0,0.03
Trinidad and Tobago,,2017-04-30,100.0,104.8,0.03
Turkey,,2017-04-30,111.8,119.2,0.03
"Taiwan, China",,2017-04-30,93.6,97.1,0.03
"Tanzania, United Rep.",,2017-04-30,77.1,2.3,0.03
Uganda,,2017-04-30,100.8,101.9,0.03
Uganda,,2017-04-30,100.8,101.7,0.03
Uganda,,2017-04-30,101.6,101.9,0.03
Uganda,,2017-04-30,101.6,101.7,0.03
Ukraine,,2017-04-30,477.2,200.3,0.03
United States,,2017-04-30,100.0,103.9,0.03
Kosovo,,2017-04-30,101.0,101.6,0.03
South Africa,,2017-04-30,110.2,109.8,0.03
Albania,,2017-05-31,103.4,96.4,-0.11
Austria,,2017-05-31,97.4,103.4,-0.11
Belgium,,2017-05-31,108.2,103.5,-0.11
Bulgaria,,2017-05-31,14370.3,99.4,-0.11
Belarus,,2017-05-31,65.5,425.2,-0.11
Brazil,,2017-05-31,108.0,8716766.0,-0.11
Brazil,,2017-05-31,111.3,8716766.0,-0.11
Canada,,2017-05-31,101.6,103.6,-0.11
Switzerland,,2017-05-31,99.7,100.4,-0.11
Chile,,2017-05-31,105.4,106.4,-0.11
China,,2017-05-31,98.1,95.7,-0.11
Colombia,,2017-05-31,112.7,111.7,-0.11
Costa Rica,,2017-05-31,99.6,95.3,-0.11
Cyprus,,2017-05-31,99.7,99.7,-0.11
Czech Republic,,2017-05-31,98.5,103.5,-0.11
Germany,,2017-05-31,96.7,102.3,-0.11
Denmark,,2017-05-31,97.4,101.7,-0.11
Dominican Republic,,2017-05-31,95.2,92.5,-0.11
Dominican Republic,,2017-05-31,97.1,92.5,-0.11
"Egypt, Arab Rep.",,2017-05-31,78.9,85.5,-0.11
Spain,,2017-05-31,97.0,102.4,-0.11
Estonia,,2017-05-31,100.1,103.4,-0.11
Finland,,2017-05-31,101.6,101.7,-0.11
France,,2017-05-31,102.6,101.1,-0.11
United Kingdom,,2017-05-31,102.9,103.9,-0.11
Greece,,2017-05-31,101.8,100.6,-0.11
Guatemala,,2017-05-31,108.7,125.8,-0.11
"Hong Kong SAR, China",,2017-05-31,95.5,95.8,-0.11
Honduras,,2017-05-31,350.1,306.3,-0.11
Croatia,,2017-05-31,92.8,101.6,-0.11
Hungary,,2017-05-31,99.3,103.2,-0.11
Indonesia,,2017-05-31,4.3,97.0,-0.11
India,,2017-05-31,1.1,129.5,-0.11
Ireland,,2017-05-31,96.9,101.5,-0.11
"Iran, Islamic Rep.",,2017-05-31,103.2,104.0,-0.11
"Iran, Islamic Rep.",,2017-05-31,103.2,104.0,-0.11
Iraq,,2017-05-31,115.3,104.4,-0.11
Iraq,,2017-05-31,99.8,104.4,-0.11
Iceland,,2017-05-31,99.4,104.7,-0.11
Israel,,2017-05-31,96.7,100.4,-0.11
Italy,,2017-05-31,99.0,101.3,-0.11
Jordan,,2017-05-31,95.8,95.3,-0.11
Jordan,,2017-05-31,92.2,95.3,-0.11
Japan,,2017-05-31,95.0,100.5,-0.11
"Korea, Rep.",,2017-05-31,93.9,103.5,-0.11
Kuwait,,2017-05-31,117.6,113.2,-0.11
Kuwait,,2017-05-31,129.9,113.2,-0.11
"Lao, PDR",,2017-05-31,101.6,101.2,-0.11
Sri Lanka,,2017-05-31,115.8,96.1,-0.11
Lithuania,,2017-05-31,96.1,106.7,-0.11
Luxembourg,,2017-05-31,93.8,102.6,-0.11
Latvia,,2017-05-31,96.4,103.8,-0.11
"Moldova, Rep.",,2017-05-31,47.6,155.1,-0.11
Mexico,,2017-05-31,109.2,107.0,-0.11
North Macedonia,,2017-05-31,100.9,103.5,-0.11
Malta,,2017-05-31,96.7,103.7,-0.11
Montenegro,,2017-05-31,99.9,102.7,-0.11
Mauritius,,2017-05-31,99.5,100.2,-0.11
Mauritius,,2017-05-31,85.3,100.2,-0.11
Malaysia,,2017-05-31,116.6,115.4,-0.11
Malaysia,,2017-05-31,111.7,115.4,-0.11
Nigeria,,2017-05-31,245.5,209.9,-0.11
Nicaragua,,2017-05-31,185.1,195.2,-0.11
Netherlands,,2017-05-31,97.0,101.8,-0.11
Norway,,2017-05-31,115.7,105.0,-0.11
Nepal,,2017-05-31,125.8,118.6,-0.11
Peru,,2017-05-31,116.1,89.5,-0.11
Philippines,,2017-05-31,96.0,95.7,-0.11
Poland,,2017-05-31,98.9,100.7,-0.11
Portugal,,2017-05-31,101.0,102.7,-0.11
Paraguay,,2017-05-31,99.1,98.4,-0.11
Paraguay,,2017-05-31,100.2,98.4,-0.11
Qatar,,2017-05-31,103.9,98.0,-0.11
Russian Federation,,2017-05-31,167.5,110.8,-0.11
Singapore,,2017-05-31,103.2,97.3,-0.11
Singapore,,2017-05-31,98.7,97.3,-0.11
El Salvador,,2017-05-31,132.2,105.7,-0.11
Serbia,,2017-05-31,106.1,104.2,-0.11
Slovakia,,2017-05-31,93.9,101.9,-0.11
Slovenia,,2017-05-31,99.1,102.0,-0.11
Sweden,,2017-05-31,105.4,102.4,-0.11
Thailand,,2017-05-31,96.5,99.0,-0.11
Thailand,,2017-05-31,98.5,99.0,-0.11
Trinidad and Tobago,,2017-05-31,100.0,104.9,-0.11
Turkey,,2017-05-31,110.1,120.5,-0.11
"Taiwan, China",,2017-05-31,92.7,97.3,-0.11
"Tanzania, United Rep.",,2017-05-31,77.6,2.2,-0.11
Uganda,,2017-05-31,101.4,102.6,-0.11
Uganda,,2017-05-31,101.4,102.4,-0.11
Uganda,,2017-05-31,102.6,102.6,-0.11
Uganda,,2017-05-31,102.6,102.4,-0.11
Ukraine,,2017-05-31,481.0,201.2,-0.11
United States,,2017-05-31,100.1,104.0,-0.11
Kosovo,,2017-05-31,92.3,101.6,-0.11
South Africa,,2017-05-31,112.2,109.9,-0.11
Albania,,2017-06-30,102.8,96.3,0.11
Austria,,2017-06-30,96.4,103.7,0.11
Belgium,,2017-06-30,107.8,103.5,0.11
Bulgaria,,2017-06-30,14345.1,99.7,0.11
Belarus,,2017-06-30,65.4,427.2,0.11
Brazil,,2017-06-30,104.3,8723156.3,0.11
Brazil,,2017-06-30,110.4,8723156.3,0.11
Canada,,2017-06-30,99.5,103.6,0.11
Switzerland,,2017-06-30,98.9,100.3,0.11
Chile,,2017-06-30,105.5,106.0,0.11
China,,2017-06-30,97.8,95.8,0.11
Colombia,,2017-06-30,112.6,112.0,0.11
Costa Rica,,2017-06-30,97.4,95.4,0.11
Cyprus,,2017-06-30,98.0,100.5,0.11
Czech Republic,,2017-06-30,98.0,103.6,0.11
Germany,,2017-06-30,96.0,102.8,0.11
Denmark,,2017-06-30,96.4,101.5,0.11
Dominican Republic,,2017-06-30,95.1,92.7,0.11
Dominican Republic,,2017-06-30,96.5,92.7,0.11
"Egypt, Arab Rep.",,2017-06-30,78.9,86.8,0.11
Spain,,2017-06-30,96.1,102.7,0.11
Estonia,,2017-06-30,99.8,103.2,0.11
Finland,,2017-06-30,100.7,101.8,0.11
France,,2017-06-30,101.4,101.3,0.11
United Kingdom,,2017-06-30,102.3,104.0,0.11
Greece,,2017-06-30,100.6,102.0,0.11
Guatemala,,2017-06-30,108.7,126.1,0.11
"Hong Kong SAR, China",,2017-06-30,95.6,95.7,0.11
Honduras,,2017-06-30,350.9,307.5,0.11
Croatia,,2017-06-30,91.8,102.3,0.11
Hungary,,2017-06-30,98.5,103.4,0.11
Indonesia,,2017-06-30,4.4,97.2,0.11
India,,2017-06-30,1.1,129.7,0.11
Ireland,,2017-06-30,96.0,101.8,0.11
"Iran, Islamic Rep.",,2017-06-30,103.6,104.8,0.11
"Iran, Islamic Rep.",,2017-06-30,103.6,104.8,0.11
Iraq,,2017-06-30,116.2,104.7,0.11
Iraq,,2017-06-30,99.9,104.7,0.11
Iceland,,2017-06-30,98.0,105.0,0.11
Israel,,2017-06-30,96.3,99.9,0.11
Italy,,2017-06-30,98.3,101.4,0.11
Jordan,,2017-06-30,96.9,95.2,0.11
Jordan,,2017-06-30,92.0,95.2,0.11
Japan,,2017-06-30,95.0,100.4,0.11
"Korea, Rep.",,2017-06-30,93.2,103.4,0.11
Kuwait,,2017-06-30,117.0,113.3,0.11
Kuwait,,2017-06-30,129.8,113.3,0.11
"Lao, PDR",,2017-06-30,101.9,101.2,0.11
Sri Lanka,,2017-06-30,115.8,96.3,0.11
Lithuania,,2017-06-30,96.2,107.2,0.11
Luxembourg,,2017-06-30,93.1,102.7,0.11
Latvia,,2017-06-30,95.7,104.1,0.11
"Moldova, Rep.",,2017-06-30,48.2,154.5,0.11
Mexico,,2017-06-30,108.9,107.3,0.11
North Macedonia,,2017-06-30,99.8,104.3,0.11
Malta,,2017-06-30,96.7,105.0,0.11
Montenegro,,2017-06-30,99.9,103.6,0.11
Mauritius,,2017-06-30,99.5,100.1,0.11
Mauritius,,2017-06-30,85.2,100.1,0.11
Malaysia,,2017-06-30,116.6,115.7,0.11
Malaysia,,2017-06-30,108.3,115.7,0.11
Nigeria,,2017-06-30,247.3,212.5,0.11
Nicaragua,,2017-06-30,186.9,195.9,0.11
Netherlands,,2017-06-30,96.3,101.4,0.11
Norway,,2017-06-30,114.5,105.4,0.11
Nepal,,2017-06-30,125.1,118.5,0.11
Peru,,2017-06-30,116.1,89.7,0.11
Philippines,,2017-06-30,95.1,95.8,0.11
Poland,,2017-06-30,97.6,100.7,0.11
Portugal,,2017-06-30,100.1,102.4,0.11
Paraguay,,2017-06-30,99.4,98.4,0.11
Paraguay,,2017-06-30,100.0,98.4,0.11
Qatar,,2017-06-30,103.2,98.9,0.11
Russian Federation,,2017-06-30,167.5,111.1,0.11
Singapore,,2017-06-30,103.1,97.3,0.11
Singapore,,2017-06-30,98.7,97.3,0.11
El Salvador,,2017-06-30,131.8,105.6,0.11
Serbia,,2017-06-30,105.3,104.7,0.11
Slovakia,,2017-06-30,93.4,101.9,0.11
Slovenia,,2017-06-30,98.2,102.4,0.11
Sweden,,2017-06-30,103.3,102.7,0.11
Thailand,,2017-06-30,94.5,99.1,0.11
Thailand,,2017-06-30,98.6,99.1,0.11
Trinidad and Tobago,,2017-06-30,100.0,105.1,0.11
Turkey,,2017-06-30,109.3,120.6,0.11
"Taiwan, China",,2017-06-30,97.9,97.2,0.11
"Tanzania, United Rep.",,2017-06-30,78.5,1.9,0.11
Uganda,,2017-06-30,101.4,102.8,0.11
Uganda,,2017-06-30,101.4,102.8,0.11
Uganda,,2017-06-30,102.7,102.8,0.11
Uganda,,2017-06-30,102.7,102.8,0.11
Ukraine,,2017-06-30,483.5,202.8,0.11
United States,,2017-06-30,100.9,104.0,0.11
Kosovo,,2017-06-30,101.1,101.5,0.11
South Africa,,2017-06-30,111.2,110.3,0.11
Albania,,2017-07-31,102.8,96.3,0.12
Austria,,2017-07-31,95.8,103.3,0.12
Belgium,,2017-07-31,107.2,103.9,0.12
Bulgaria,,2017-07-31,14457.3,100.4,0.12
Belarus,,2017-07-31,65.5,429.0,0.12
Brazil,,2017-07-31,107.1,8751650.4,0.12
Brazil,,2017-07-31,112.2,8751650.4,0.12
Canada,,2017-07-31,98.9,103.6,0.12
Switzerland,,2017-07-31,98.4,99.9,0.12
Chile,,2017-07-31,104.5,106.3,0.12
China,,2017-07-31,97.5,96.0,0.12
Colombia,,2017-07-31,111.1,112.1,0.12
Costa Rica,,2017-07-31,96.6,95.4,0.12
Cyprus,,2017-07-31,95.3,100.6,0.12
Czech Republic,,2017-07-31,97.5,104.1,0.12
Germany,,2017-07-31,95.7,103.3,0.12
Denmark,,2017-07-31,96.0,102.4,0.12
Dominican Republic,,2017-07-31,95.2,92.8,0.12
Dominican Republic,,2017-07-31,95.8,92.8,0.12
"Egypt, Arab Rep.",,2017-07-31,80.5,89.5,0.12
Spain,,2017-07-31,95.6,101.7,0.12
Estonia,,2017-07-31,100.1,104.0,0.12
Finland,,2017-07-31,100.6,101.5,0.12
France,,2017-07-31,100.1,100.9,0.12
United Kingdom,,2017-07-31,102.1,103.9,0.12
Greece,,2017-07-31,100.1,99.5,0.12
Guatemala,,2017-07-31,108.7,126.4,0.12
"Hong Kong SAR, China",,2017-07-31,95.8,95.9,0.12
Honduras,,2017-07-31,351.9,308.4,0.12
Croatia,,2017-07-31,91.1,102.6,0.12
Hungary,,2017-07-31,97.8,103.7,0.12
Indonesia,,2017-07-31,3.9,97.4,0.12
India,,2017-07-31,1.8,130.3,0.12
Ireland,,2017-07-31,95.0,101.9,0.12
"Iran, Islamic Rep.",,2017-07-31,105.5,104.9,0.12
"Iran, Islamic Rep.",,2017-07-31,105.5,104.9,0.12
Iraq,,2017-07-31,119.3,105.1,0.12
Iraq,,2017-07-31,100.2,105.1,0.12
Iceland,,2017-07-31,98.6,104.9,0.12
Israel,,2017-07-31,94.4,100.0,0.12
Italy,,2017-07-31,97.3,101.8,0.12
Jordan,,2017-07-31,96.8,95.1,0.12
Jordan,,2017-07-31,91.6,95.1,0.12
Japan,,2017-07-31,94.9,100.3,0.12
"Korea, Rep.",,2017-07-31,92.1,103.7,0.12
Kuwait,,2017-07-31,117.0,113.3,0.12
Kuwait,,2017-07-31,129.9,113.3,0.12
"Lao, PDR",,2017-07-31,101.9,101.2,0.12
Sri Lanka,,2017-07-31,115.8,96.4,0.12
Lithuania,,2017-07-31,95.6,106.8,0.12
