,Country,Year,EPSI
1001,United Kingdom,1999,1.0
1002,United Kingdom,2000,1.0
1003,United Kingdom,2001,1.0
1004,United Kingdom,2002,1.0
1005,United Kingdom,2003,5.0
1006,United Kingdom,2004,5.0
1007,United Kingdom,2005,5.0
1008,United Kingdom,2006,5.0
1009,United Kingdom,2007,5.0
1010,United Kingdom,2008,5.0
1011,United Kingdom,2009,5.0
1012,United Kingdom,2010,5.0
1013,United Kingdom,2011,5.0
1014,United Kingdom,2012,5.0
1015,United Kingdom,2013,5.0
1016,United Kingdom,2014,5.0
1017,United Kingdom,2015,5.0
1018,United Kingdom,2016,5.0
1019,United Kingdom,2017,5.0
1020,United Kingdom,2018,5.0
1021,United Kingdom,2019,5.0
1022,United Kingdom,2020,5.0
1023,Germany,1990,1.0
1024,Germany,1991,1.0
1025,Germany,1992,1.0
1026,Germany,1993,1.0
1027,Germany,1994,1.0
1028,Germany,1995,1.0
1029,Germany,1996,1.0
1030,Germany,1997,1.0
1031,Germany,1998,1.0
1032,Germany,1999,1.0
1033,Germany,2000,1.0
1034,Germany,2001,1.0
1035,Germany,2002,6.0
1036,Germany,2003,6.0
1037,Germany,2004,6.0
1038,Germany,2005,6.0
1039,Germany,2006,6.0
1040,Germany,2007,6.0
1041,Germany,2008,6.0
1042,Germany,2009,6.0
1043,Germany,2010,6.0
1044,Germany,2011,6.0
1045,Germany,2012,6.0
1046,Germany,2013,6.0
1047,Germany,2014,6.0
1048,Germany,2015,6.0
1049,Germany,2016,6.0
1050,Germany,2017,6.0
1051,Germany,2018,6.0
1052,Germany,2019,6.0
1053,Germany,2020,6.0
1054,Norway,1990,0.0
1055,Norway,1991,0.0
1056,Norway,1992,1.0
1057,Norway,1993,1.0
1058,Norway,1994,1.0
1059,Norway,1995,1.0
1060,Norway,1996,1.0
1061,Norway,1997,1.0
1062,Norway,1998,1.0
1063,Norway,1999,1.0
1064,Norway,2000,1.0
1065,Norway,2001,1.0
1066,Norway,2002,4.0
1067,Norway,2003,4.0
1068,Norway,2004,4.0
1069,Norway,2005,4.0
1070,Norway,2006,4.0
1071,Norway,2007,4.0
1072,Norway,2008,4.0
1073,Norway,2009,4.0
1074,Norway,2010,4.0
1075,Norway,2011,4.0
1076,Norway,2012,4.0
1077,Norway,2013,4.0
1078,Norway,2014,4.0
1079,Norway,2015,4.0
1080,Norway,2016,4.0
1081,Norway,2017,4.0
1082,Norway,2018,4.0
1083,Norway,2019,4.0
1084,Norway,2020,4.0
1085,United States,1990,0.0
1086,United States,1991,0.0
1087,United States,1992,0.5
1088,United States,1993,0.5
1089,United States,1994,0.5
1090,United States,1995,0.5
1091,United States,1996,0.5
1092,United States,1997,0.5
1093,United States,1998,0.83333331
1094,United States,1999,0.66666669
1095,United States,2000,0.66666669
1096,United States,2001,0.66666669
1097,United States,2002,0.66666669
1098,United States,2003,0.66666669
1099,United States,2004,0.66666669
1100,United States,2005,0.66666669
1101,United States,2006,0.5
1102,United States,2007,0.5
1103,United States,2008,0.66666669
1104,United States,2009,1.0
1105,United States,2010,0.83333331
1106,United States,2011,0.83333331
1107,United States,2012,0.83333331
1108,United States,2013,0.83333331
1109,United States,2014,1.0
1110,United States,2015,1.1666666
1111,United States,2016,1.1666666
1112,United States,2017,1.1666666
1113,United States,2018,1.0
1114,United States,2019,1.0
1115,United States,2020,1.3333334
1116,Hungary,1990,0.0
1117,Hungary,1991,0.0
1118,Hungary,1992,0.0
1119,Hungary,1993,0.0
1120,Hungary,1994,0.0
1121,Hungary,1995,0.0
1122,Hungary,1996,0.0
1123,Hungary,1997,0.0
1124,Hungary,1998,0.0
1125,Hungary,1999,0.0
1126,Hungary,2000,3.0
1127,Hungary,2001,3.0
1128,Hungary,2002,3.0
1129,Hungary,2003,5.0
1130,Hungary,2004,5.0
1131,Hungary,2005,5.0
1132,Hungary,2006,5.0
1133,Hungary,2007,5.0
1134,Hungary,2008,5.0
1135,Hungary,2009,5.0
1136,Hungary,2010,5.0
1137,Hungary,2011,5.0
1138,Hungary,2012,5.0
1139,Hungary,2013,5.0
1140,Hungary,2014,5.0
1141,Hungary,2015,5.0
1142,Hungary,2016,5.0
1143,Hungary,2017,5.0
1144,Hungary,2018,5.0
1145,Hungary,2019,5.0
1146,Hungary,2020,5.0
1147,Greece,1990,0.0
1148,Greece,1991,0.0
1149,Greece,1992,0.0
1150,Greece,1993,0.0
1151,Greece,1994,0.0
1152,Greece,1995,0.0
1153,Greece,1996,0.0
1154,Greece,1997,0.0
1155,Greece,1998,0.0
1156,Greece,1999,0.0
1157,Greece,2000,0.0
1158,Greece,2001,0.0
1159,Greece,2002,0.0
1160,Greece,2003,0.0
1161,Greece,2004,0.0
1162,Greece,2005,0.0
1163,Greece,2006,0.0
1164,Greece,2007,0.0
1165,Greece,2008,0.0
1166,Greece,2009,0.0
1167,Greece,2010,0.0
1168,Greece,2011,0.0
1169,Greece,2012,0.0
1170,Greece,2013,0.0
1171,Greece,2014,0.0
1172,Greece,2015,0.0
1173,Greece,2016,0.0
1174,Greece,2017,0.0
1175,Greece,2018,0.0
1176,Greece,2019,0.0
1177,Greece,2020,0.0
1178,Switzerland,1990,0.0
1179,Switzerland,1991,0.0
1180,Switzerland,1992,0.0
1181,Switzerland,1993,0.0
1182,Switzerland,1994,0.0
1183,Switzerland,1995,0.0
1184,Switzerland,1996,0.0
1185,Switzerland,1997,0.0
1186,Switzerland,1998,0.0
1187,Switzerland,1999,0.0
1188,Switzerland,2000,0.0
1189,Switzerland,2001,0.0
1190,Switzerland,2002,0.0
1191,Switzerland,2003,0.0
1192,Switzerland,2004,0.0
1193,Switzerland,2005,0.0
1194,Switzerland,2006,0.0
1195,Switzerland,2007,0.0
1196,Switzerland,2008,2.0
1197,Switzerland,2009,3.0
1198,Switzerland,2010,4.0
1199,Switzerland,2011,4.0
1200,Switzerland,2012,4.0
1201,Switzerland,2013,4.0
1202,Switzerland,2014,6.0
1203,Switzerland,2015,6.0
1204,Switzerland,2016,6.0
1205,Switzerland,2017,6.0
1206,Switzerland,2018,6.0
1207,Switzerland,2019,6.0
1208,Switzerland,2020,6.0
1209,Japan,1990,3.0
1210,Japan,1991,3.0
1211,Japan,1992,3.0
1212,Japan,1993,3.0
1213,Japan,1994,3.0
1214,Japan,1995,3.0
1215,Japan,1996,3.0
1216,Japan,1997,3.0
1217,Japan,1998,3.0
1218,Japan,1999,4.0
1219,Japan,2000,4.0
1220,Japan,2001,4.0
1221,Japan,2002,4.0
1222,Japan,2003,4.0
1223,Japan,2004,4.0
1224,Japan,2005,4.0
1225,Japan,2006,4.0
1226,Japan,2007,4.0
1227,Japan,2008,4.0
1228,Japan,2009,4.0
1229,Japan,2010,4.0
1230,Japan,2011,4.0
1231,Japan,2012,4.0
1232,Japan,2013,4.0
1233,Japan,2014,4.0
1234,Japan,2015,4.0
1235,Japan,2016,5.0
1236,Japan,2017,5.0
1237,Japan,2018,5.0
1238,Japan,2019,5.0
1239,Japan,2020,5.0
1240,Australia,1990,0.0
1241,Australia,1991,0.0
1242,Australia,1992,0.0
1243,Australia,1993,0.0
1244,Australia,1994,0.0
1245,Australia,1995,0.0
1246,Australia,1996,0.0
1247,Australia,1997,0.0
1248,Australia,1998,0.0
1249,Australia,1999,0.0
1250,Australia,2000,0.0
1251,Australia,2001,0.0
1252,Australia,2002,0.0
1253,Australia,2003,0.0
1254,Australia,2004,0.0
1255,Australia,2005,0.0
1256,Australia,2006,0.0
1257,Australia,2007,0.0
1258,Australia,2008,1.0
1259,Australia,2009,2.0
1260,Australia,2010,3.0
1261,Australia,2011,5.0
1262,Australia,2012,6.0
1263,Australia,2013,6.0
1264,Australia,2014,6.0
1265,Australia,2015,6.0
1266,Australia,2016,6.0
1267,Australia,2017,6.0
1268,Australia,2018,6.0
1269,Australia,2019,6.0
1270,Australia,2020,6.0
1271,Spain,1990,1.0
1272,Spain,1991,3.0
1273,Spain,1992,3.0
1274,Spain,1993,3.0
1275,Spain,1994,3.0
1276,Spain,1995,3.0
1277,Spain,1996,3.0
1278,Spain,1997,3.0
1279,Spain,1998,3.0
1280,Spain,1999,3.0
1281,Spain,2000,3.0
1282,Spain,2001,3.0
1283,Spain,2002,3.0
1284,Spain,2003,3.0
1285,Spain,2004,5.0
1286,Spain,2005,5.0
1287,Spain,2006,5.0
1288,Spain,2007,5.0
1289,Spain,2008,5.0
1290,Spain,2009,5.0
1291,Spain,2010,5.0
1292,Spain,2011,5.0
1293,Spain,2012,5.0
1294,Spain,2013,5.0
1295,Spain,2014,5.0
1296,Spain,2015,5.0
1297,Spain,2016,5.0
1298,Spain,2017,5.0
1299,Spain,2018,5.0
1300,Spain,2019,5.0
1301,Spain,2020,5.0
1302,France,1990,1.0
1303,France,1991,1.0
1304,France,1992,1.0
1305,France,1993,1.0
1306,France,1994,1.0
1307,France,1995,1.0
1308,France,1996,1.0
1309,France,1997,1.0
1310,France,1998,1.0
1311,France,1999,1.0
1312,France,2000,5.0
1313,France,2001,5.0
1314,France,2002,5.0
1315,France,2003,5.0
1316,France,2004,5.0
1317,France,2005,5.0
1318,France,2006,5.0
1319,France,2007,5.0
1320,France,2008,5.0
1321,France,2009,6.0
1322,France,2010,6.0
1323,France,2011,6.0
1324,France,2012,6.0
1325,France,2013,6.0
1326,France,2014,6.0
1327,France,2015,6.0
1328,France,2016,6.0
1329,France,2017,6.0
1330,France,2018,6.0
1331,France,2019,6.0
1332,France,2020,6.0
1333,Australia,1990,0.0
1334,Australia,1991,0.0
1335,Australia,1992,0.0
1336,Australia,1993,0.0
1337,Australia,1994,0.0
1338,Australia,1995,0.0
1339,Australia,1996,0.0
1340,Australia,1997,0.0
1341,Australia,1998,1.0
1342,Australia,1999,1.0
1343,Australia,2000,1.0
1344,Australia,2001,1.0
1345,Australia,2002,1.75
1346,Australia,2003,1.75
1347,Australia,2004,1.75
1348,Australia,2005,3.25
1349,Australia,2006,4.5
1350,Australia,2007,4.5
1351,Australia,2008,4.5
1352,Australia,2009,4.75
1353,Australia,2010,4.75
1354,Australia,2011,4.75
1355,Australia,2012,4.75
1356,Australia,2013,4.75
1357,Australia,2014,4.75
1358,Australia,2015,4.75
1359,Australia,2016,4.75
1360,Australia,2017,4.75
1361,Australia,2018,4.75
1362,Australia,2019,4.75
1363,Australia,2020,4.75
1364,Slovak Republic,1990,0.0
1365,Slovak Republic,1991,0.0
1366,Slovak Republic,1992,0.0
1367,Slovak Republic,1993,0.0
1368,Slovak Republic,1994,0.0
1369,Slovak Republic,1995,0.0
1370,Slovak Republic,1996,0.0
1371,Slovak Republic,1997,0.0
1372,Slovak Republic,1998,0.0
1373,Slovak Republic,1999,0.0
1374,Slovak Republic,2000,0.0
1375,Slovak Republic,2001,0.0
1376,Slovak Republic,2002,1.0
1377,Slovak Republic,2003,1.0
1378,Slovak Republic,2004,1.0
1379,Slovak Republic,2005,1.0
1380,Slovak Republic,2006,1.0
1381,Slovak Republic,2007,1.0
1382,Slovak Republic,2008,1.0
1383,Slovak Republic,2009,1.0
1384,Slovak Republic,2010,1.0
1385,Slovak Republic,2011,1.0
1386,Slovak Republic,2012,1.0
1387,Slovak Republic,2013,1.0
1388,Slovak Republic,2014,1.0
1389,Slovak Republic,2015,1.0
1390,Slovak Republic,2016,1.0
1391,Slovak Republic,2017,1.0
1392,Slovak Republic,2018,1.0
1393,Slovak Republic,2019,1.0
1394,Slovak Republic,2020,1.0
1395,Poland,1990,0.0
1396,Poland,1991,0.0
1397,Poland,1992,0.0
1398,Poland,1993,0.0
1399,Poland,1994,0.0
1400,Poland,1995,1.0
1401,Poland,1996,1.0
1402,Poland,1997,1.0
1403,Poland,1998,1.0
1404,Poland,1999,1.0
1405,Poland,2000,1.0
1406,Poland,2001,1.0
1407,Poland,2002,1.0
1408,Poland,2003,1.0
1409,Poland,2004,2.0
1410,Poland,2005,2.0
1411,Poland,2006,2.0
1412,Poland,2007,2.0
1413,Poland,2008,2.0
1414,Poland,2009,2.0
1415,Poland,2010,2.0
1416,Poland,2011,2.0
1417,Poland,2012,2.0
1418,Poland,2013,2.0
1419,Poland,2014,2.0
1420,Poland,2015,2.0
1421,Poland,2016,2.0
1422,Poland,2017,2.0
1423,Poland,2018,2.0
1424,Poland,2019,2.0
1425,Poland,2020,2.0
1426,Denmark,1990,0.0
1427,Denmark,1991,0.33333334
1428,Denmark,1992,0.83333331
1429,Denmark,1993,1.0
1430,Denmark,1994,1.0
1431,Denmark,1995,1.0
1432,Denmark,1996,2.0
1433,Denmark,1997,2.0
1434,Denmark,1998,1.8333334
1435,Denmark,1999,2.1666667
1436,Denmark,2000,2.0
1437,Denmark,2001,2.0
1438,Denmark,2002,2.1666667
1439,Denmark,2003,2.1666667
1440,Denmark,2004,2.1666667
1441,Denmark,2005,2.3333333
1442,Denmark,2006,2.6666667
1443,Denmark,2007,2.1666667
1444,Denmark,2008,2.8333333
1445,Denmark,2009,2.5
1446,Denmark,2010,3.5
1447,Denmark,2011,3.6666667
1448,Denmark,2012,3.1666667
1449,Denmark,2013,3.1666667
1450,Denmark,2014,3.3333333
1451,Denmark,2015,3.3333333
1452,Denmark,2016,3.3333333
1453,Denmark,2017,3.3333333
1454,Denmark,2018,3.3333333
1455,Denmark,2019,3.5
1456,Denmark,2020,3.6666667
1457,Czech Republic,1990,0.0
1458,Czech Republic,1991,0.0
1459,Czech Republic,1992,0.0
1460,Czech Republic,1993,0.0
1461,Czech Republic,1994,0.0
1462,Czech Republic,1995,0.0
1463,Czech Republic,1996,0.0
1464,Czech Republic,1997,0.0
1465,Czech Republic,1998,0.0
1466,Czech Republic,1999,0.0
1467,Czech Republic,2000,0.0
1468,Czech Republic,2001,0.0
1469,Czech Republic,2002,2.0
1470,Czech Republic,2003,3.0
1471,Czech Republic,2004,3.0
1472,Czech Republic,2005,3.0
1473,Czech Republic,2006,3.0
1474,Czech Republic,2007,3.0
1475,Czech Republic,2008,4.0
1476,Czech Republic,2009,4.0
1477,Czech Republic,2010,3.0
1478,Czech Republic,2011,4.0
1479,Czech Republic,2012,4.0
1480,Czech Republic,2013,3.0
1481,Czech Republic,2014,0.0
1482,Czech Republic,2015,0.0
1483,Czech Republic,2016,0.0
1484,Czech Republic,2017,0.0
1485,Czech Republic,2018,0.0
1486,Czech Republic,2019,0.0
1487,Czech Republic,2020,0.0
1488,United Kingdom,1990,0.0
1489,United Kingdom,1991,0.0
1490,United Kingdom,1992,0.0
1491,United Kingdom,1993,0.0
1492,United Kingdom,1994,0.0
1493,United Kingdom,1995,0.0
1494,United Kingdom,1996,0.0
1495,United Kingdom,1997,0.0
1496,United Kingdom,1998,0.0
1497,United Kingdom,1999,0.0
1498,United Kingdom,2000,0.0
1499,United Kingdom,2001,0.0
1500,United Kingdom,2002,0.0
1501,United Kingdom,2003,0.0
1502,United Kingdom,2004,0.0
1503,United Kingdom,2005,1.0
1504,United Kingdom,2006,1.0
1505,United Kingdom,2007,1.0
1506,United Kingdom,2008,2.0
1507,United Kingdom,2009,1.0
1508,United Kingdom,2010,1.0
1509,United Kingdom,2011,1.0
1510,United Kingdom,2012,1.0
1511,United Kingdom,2013,1.0
1512,United Kingdom,2014,1.0
1513,United Kingdom,2015,2.0
1514,United Kingdom,2016,2.0
1515,United Kingdom,2017,2.0
1516,United Kingdom,2018,3.0
1517,United Kingdom,2019,3.0
1518,United Kingdom,2020,0.0
1519,Finland,1990,0.0
1520,Finland,1991,0.0
1521,Finland,1992,0.0
1522,Finland,1993,0.0
1523,Finland,1994,0.0
1524,Finland,1995,0.0
1525,Finland,1996,0.0
1526,Finland,1997,0.0
1527,Finland,1998,0.0
1528,Finland,1999,0.0
1529,Finland,2000,0.0
1530,Finland,2001,0.0
1531,Finland,2002,4.0
1532,Finland,2003,4.0
1533,Finland,2004,4.0
1534,Finland,2005,4.0
1535,Finland,2006,4.0
1536,Finland,2007,4.0
1537,Finland,2008,4.0
1538,Finland,2009,4.0
1539,Finland,2010,4.0
1540,Finland,2011,4.0
1541,Finland,2012,4.0
1542,Finland,2013,4.0
1543,Finland,2014,4.0
1544,Finland,2015,6.0
1545,Finland,2016,6.0
1546,Finland,2017,6.0
1547,Finland,2018,6.0
1548,Finland,2019,6.0
1549,Finland,2020,6.0
1550,Ireland,1990,1.0
1551,Ireland,1991,1.0
1552,Ireland,1992,1.0
1553,Ireland,1993,1.0
1554,Ireland,1994,1.0
1555,Ireland,1995,1.0
1556,Ireland,1996,1.0
1557,Ireland,1997,1.0
1558,Ireland,1998,1.0
1559,Ireland,1999,1.0
1560,Ireland,2000,1.0
1561,Ireland,2001,1.0
1562,Ireland,2002,1.0
1563,Ireland,2003,1.0
1564,Ireland,2004,1.0
1565,Ireland,2005,1.0
1566,Ireland,2006,2.0
1567,Ireland,2007,2.0
1568,Ireland,2008,3.0
1569,Ireland,2009,3.0
1570,Ireland,2010,2.0
1571,Ireland,2011,1.0
1572,Ireland,2012,2.0
1573,Ireland,2013,2.0
1574,Ireland,2014,2.0
1575,Ireland,2015,2.0
1576,Ireland,2016,1.0
1577,Ireland,2017,1.0
1578,Ireland,2018,1.0
1579,Ireland,2019,1.0
1580,Ireland,2020,1.0
1581,France,1990,0.0
1582,France,1991,0.0
1583,France,1992,0.0
1584,France,1993,0.0
1585,France,1994,0.0
1586,France,1995,0.0
1587,France,1996,0.0
1588,France,1997,0.0
1589,France,1998,0.0
1590,France,1999,0.0
1591,France,2000,0.0
1592,France,2001,0.0
1593,France,2002,0.0
1594,France,2003,0.0
1595,France,2004,0.0
1596,France,2005,0.0
1597,France,2006,4.0
1598,France,2007,1.0
1599,France,2008,4.0
1600,France,2009,2.0
1601,France,2010,2.0
1602,France,2011,3.0
1603,France,2012,1.0
1604,France,2013,1.0
1605,France,2014,1.0
1606,France,2015,1.0
1607,France,2016,1.0
1608,France,2017,1.0
1609,France,2018,2.0
1610,France,2019,3.0
1611,France,2020,3.0
1612,Korea,1990,0.0
1613,Korea,1991,0.0
1614,Korea,1992,0.0
1615,Korea,1993,0.0
1616,Korea,1994,0.0
1617,Korea,1995,0.0
1618,Korea,1996,0.0
1619,Korea,1997,0.0
1620,Korea,1998,0.0
1621,Korea,1999,0.0
1622,Korea,2000,1.0
1623,Korea,2001,1.0
1624,Korea,2002,1.0
1625,Korea,2003,1.0
1626,Korea,2004,1.0
1627,Korea,2005,1.0
1628,Korea,2006,1.0
1629,Korea,2007,1.0
1630,Korea,2008,1.0
1631,Korea,2009,1.0
1632,Korea,2010,1.0
1633,Korea,2011,2.0
1634,Korea,2012,2.0
1635,Korea,2013,2.0
1636,Korea,2014,2.0
1637,Korea,2015,3.0
1638,Korea,2016,3.0
1639,Korea,2017,3.0
1640,Korea,2018,3.0
1641,Korea,2019,4.0
1642,Korea,2020,4.0
1643,Spain,1990,0.0
1644,Spain,1991,0.0
1645,Spain,1992,0.0
1646,Spain,1993,0.0
1647,Spain,1994,0.0
1648,Spain,1995,0.0
1649,Spain,1996,0.0
1650,Spain,1997,0.0
1651,Spain,1998,0.0
1652,Spain,1999,0.0
1653,Spain,2000,0.0
1654,Spain,2001,0.0
1655,Spain,2002,0.0
1656,Spain,2003,0.0
1657,Spain,2004,0.0
1658,Spain,2005,2.0
1659,Spain,2006,4.0
1660,Spain,2007,1.0
1661,Spain,2008,4.0
1662,Spain,2009,2.0
1663,Spain,2010,2.0
1664,Spain,2011,3.0
1665,Spain,2012,1.0
1666,Spain,2013,1.0
1667,Spain,2014,1.0
1668,Spain,2015,1.0
1669,Spain,2016,1.0
1670,Spain,2017,1.0
1671,Spain,2018,2.0
1672,Spain,2019,3.0
1673,Spain,2020,3.0
1674,Portugal,1990,0.83333331
1675,Portugal,1991,0.83333331
1676,Portugal,1992,1.0
1677,Portugal,1993,0.83333331
1678,Portugal,1994,0.83333331
1679,Portugal,1995,1.0
1680,Portugal,1996,0.83333331
1681,Portugal,1997,0.83333331
1682,Portugal,1998,1.0
1683,Portugal,1999,0.83333331
1684,Portugal,2000,0.66666669
1685,Portugal,2001,0.66666669
1686,Portugal,2002,0.83333331
1687,Portugal,2003,0.83333331
1688,Portugal,2004,0.83333331
1689,Portugal,2005,1.0
1690,Portugal,2006,1.3333334
1691,Portugal,2007,0.83333331
1692,Portugal,2008,1.3333334
1693,Portugal,2009,1.0
1694,Portugal,2010,1.0
1695,Portugal,2011,1.0
1696,Portugal,2012,0.66666669
1697,Portugal,2013,0.66666669
1698,Portugal,2014,0.83333331
1699,Portugal,2015,1.0
1700,Portugal,2016,1.1666666
1701,Portugal,2017,1.1666666
1702,Portugal,2018,1.1666666
1703,Portugal,2019,1.5
1704,Portugal,2020,1.8333334
1705,Belgium,1990,0.0
1706,Belgium,1991,0.0
1707,Belgium,1992,0.0
1708,Belgium,1993,0.0
1709,Belgium,1994,0.0
1710,Belgium,1995,0.0
1711,Belgium,1996,0.0
1712,Belgium,1997,0.0
1713,Belgium,1998,0.0
1714,Belgium,1999,0.0
1715,Belgium,2000,0.0
1716,Belgium,2001,0.0
1717,Belgium,2002,0.0
1718,Belgium,2003,0.0
1719,Belgium,2004,0.0
1720,Belgium,2005,0.0
1721,Belgium,2006,0.0
1722,Belgium,2007,0.0
1723,Belgium,2008,0.0
1724,Belgium,2009,0.0
1725,Belgium,2010,0.0
1726,Belgium,2011,0.0
1727,Belgium,2012,0.0
1728,Belgium,2013,0.0
1729,Belgium,2014,0.0
1730,Belgium,2015,0.0
1731,Belgium,2016,0.0
1732,Belgium,2017,0.0
1733,Belgium,2018,0.0
1734,Belgium,2019,0.0
1735,Belgium,2020,0.0
1736,Slovak Republic,1990,0.0
1737,Slovak Republic,1991,0.0
1738,Slovak Republic,1992,0.0
1739,Slovak Republic,1993,0.0
1740,Slovak Republic,1994,0.0
1741,Slovak Republic,1995,0.0
1742,Slovak Republic,1996,0.0
1743,Slovak Republic,1997,0.0
1744,Slovak Republic,1998,0.0
1745,Slovak Republic,1999,0.0
1746,Slovak Republic,2000,2.0
1747,Slovak Republic,2001,2.0
1748,Slovak Republic,2002,2.0
1749,Slovak Republic,2003,2.0
1750,Slovak Republic,2004,2.0
1751,Slovak Republic,2005,2.0
1752,Slovak Republic,2006,2.0
1753,Slovak Republic,2007,2.0
1754,Slovak Republic,2008,2.0
1755,Slovak Republic,2009,2.0
1756,Slovak Republic,2010,2.0
1757,Slovak Republic,2011,2.0
1758,Slovak Republic,2012,2.0
1759,Slovak Republic,2013,5.0
1760,Slovak Republic,2014,5.0
1761,Slovak Republic,2015,5.0
1762,Slovak Republic,2016,5.0
1763,Slovak Republic,2017,5.0
1764,Slovak Republic,2018,5.0
1765,Slovak Republic,2019,5.0
1766,Slovak Republic,2020,5.0
1767,France,1990,0.0
1768,France,1991,0.0
1769,France,1992,0.0
1770,France,1993,0.0
1771,France,1994,0.0
1772,France,1995,0.0
1773,France,1996,0.0
1774,France,1997,0.0
1775,France,1998,0.0
1776,France,1999,0.0
1777,France,2000,0.0
1778,France,2001,0.0
1779,France,2002,0.0
1780,France,2003,0.0
1781,France,2004,0.0
1782,France,2005,0.0
1783,France,2006,0.0
1784,France,2007,0.0
1785,France,2008,0.0
1786,France,2009,0.0
1787,France,2010,1.0
1788,France,2011,1.0
1789,France,2012,1.0
1790,France,2013,1.0
1791,France,2014,3.0
1792,France,2015,3.0
1793,France,2016,3.0
1794,France,2017,4.0
1795,France,2018,5.0
1796,France,2019,6.0
1797,France,2020,6.0
1798,Japan,1990,0.0
1799,Japan,1991,0.0
1800,Japan,1992,0.0
1801,Japan,1993,0.0
1802,Japan,1994,0.0
1803,Japan,1995,0.0
1804,Japan,1996,0.0
1805,Japan,1997,0.0
1806,Japan,1998,0.0
1807,Japan,1999,0.0
1808,Japan,2000,0.0
1809,Japan,2001,0.0
1810,Japan,2002,0.0
1811,Japan,2003,0.0
1812,Japan,2004,0.0
1813,Japan,2005,0.0
1814,Japan,2006,0.0
1815,Japan,2007,0.0
1816,Japan,2008,0.0
1817,Japan,2009,0.0
1818,Japan,2010,4.0
1819,Japan,2011,5.0
1820,Japan,2012,6.0
1821,Japan,2013,6.0
1822,Japan,2014,6.0
1823,Japan,2015,6.0
1824,Japan,2016,6.0
1825,Japan,2017,6.0
1826,Japan,2018,0.0
1827,Japan,2019,0.0
1828,Japan,2020,0.0
1829,Canada,1990,3.0
1830,Canada,1991,3.0
1831,Canada,1992,3.0
1832,Canada,1993,3.0
1833,Canada,1994,3.0
1834,Canada,1995,3.0
1835,Canada,1996,2.0
1836,Canada,1997,2.0
1837,Canada,1998,2.0
1838,Canada,1999,2.0
1839,Canada,2000,2.0
1840,Canada,2001,2.0
1841,Canada,2002,2.0
1842,Canada,2003,2.0
1843,Canada,2004,2.0
1844,Canada,2005,3.0
1845,Canada,2006,3.0
1846,Canada,2007,3.0
1847,Canada,2008,3.0
1848,Canada,2009,4.0
1849,Canada,2010,5.0
1850,Canada,2011,4.0
1851,Canada,2012,4.0
1852,Canada,2013,4.0
1853,Canada,2014,3.0
1854,Canada,2015,3.0
1855,Canada,2016,2.0
1856,Canada,2017,3.0
1857,Canada,2018,4.0
1858,Canada,2019,3.0
1859,Canada,2020,5.0
1860,Poland,1990,0.58333331
1861,Poland,1991,0.52777779
1862,Poland,1992,0.58333331
1863,Poland,1993,0.6388889
1864,Poland,1994,0.6388889
1865,Poland,1995,0.75
1866,Poland,1996,0.75
1867,Poland,1997,0.75
1868,Poland,1998,0.80555552
1869,Poland,1999,0.80555552
1870,Poland,2000,1.1388888
1871,Poland,2001,1.2777778
1872,Poland,2002,1.2777778
1873,Poland,2003,1.2777778
1874,Poland,2004,1.3333334
1875,Poland,2005,2.0833333
1876,Poland,2006,2.3611112
1877,Poland,2007,2.25
1878,Poland,2008,2.5833333
1879,Poland,2009,2.7777777
1880,Poland,2010,2.9444444
1881,Poland,2011,3.0
1882,Poland,2012,2.7222223
1883,Poland,2013,2.8888888
1884,Poland,2014,2.9444444
1885,Poland,2015,2.9444444
1886,Poland,2016,2.8333333
1887,Poland,2017,2.8888888
1888,Poland,2018,3.0555556
1889,Poland,2019,3.4166667
1890,Poland,2020,3.4722223
1891,Sweden,1990,0.0
1892,Sweden,1991,0.0
1893,Sweden,1992,6.0
1894,Sweden,1993,6.0
1895,Sweden,1994,6.0
1896,Sweden,1995,6.0
1897,Sweden,1996,6.0
1898,Sweden,1997,6.0
1899,Sweden,1998,6.0
1900,Sweden,1999,6.0
1901,Sweden,2000,6.0
1902,Sweden,2001,6.0
1903,Sweden,2002,6.0
1904,Sweden,2003,6.0
1905,Sweden,2004,6.0
1906,Sweden,2005,6.0
1907,Sweden,2006,6.0
1908,Sweden,2007,6.0
1909,Sweden,2008,6.0
1910,Sweden,2009,6.0
1911,Sweden,2010,6.0
1912,Sweden,2011,6.0
1913,Sweden,2012,6.0
1914,Sweden,2013,6.0
1915,Sweden,2014,6.0
1916,Sweden,2015,6.0
1917,Sweden,2016,6.0
1918,Sweden,2017,6.0
1919,Sweden,2018,6.0
1920,Sweden,2019,6.0
1921,Sweden,2020,6.0
1922,Japan,1990,0.0
1923,Japan,1991,0.0
1924,Japan,1992,0.0
1925,Japan,1993,0.0
1926,Japan,1994,0.0
1927,Japan,1995,0.0
1928,Japan,1996,0.0
1929,Japan,1997,0.0
1930,Japan,1998,0.0
1931,Japan,1999,0.0
1932,Japan,2000,0.0
1933,Japan,2001,0.0
1934,Japan,2002,0.0
1935,Japan,2003,0.0
1936,Japan,2004,0.0
1937,Japan,2005,0.0
1938,Japan,2006,0.0
1939,Japan,2007,0.0
1940,Japan,2008,0.0
1941,Japan,2009,0.0
1942,Japan,2010,0.0
1943,Japan,2011,0.0
1944,Japan,2012,1.0
1945,Japan,2013,1.0
1946,Japan,2014,1.0
1947,Japan,2015,1.0
1948,Japan,2016,1.0
1949,Japan,2017,1.0
