,Open,High,Low,Close,Volume,Region,Change In Price (%),Month,Day of Week
2010-08-27,20563.08984375,20670.5703125,20552.55078125,20597.349609375,1212734100,East Asia,0.16660806272464448,Aug,Friday
2010-08-30,20797.009765625,20832.359375,20668.810546875,20737.220703125,1056592500,East Asia,-0.28748874561199783,Aug,Monday
2010-08-31,20539.220703125,20608.55078125,20372.2890625,20536.490234375,1329326000,East Asia,-0.013293925750476818,Aug,Tuesday
2010-09-01,20570.51953125,20649.44921875,20529.869140625,20623.830078125,1114882400,East Asia,0.2591599438896646,Sep,Wednesday
2010-09-02,20864.400390625,20938.2890625,20819.609375,20868.919921875,1272295600,East Asia,0.021661448042526836,Sep,Thursday
2010-09-03,20918.810546875,21028.66015625,20860.890625,20971.5,1340909700,East Asia,0.2518759515840212,Sep,Friday
2010-09-06,21155.91015625,21398.08984375,21139.7890625,21355.76953125,1599558900,East Asia,0.9446975976165053,Sep,Monday
2010-09-07,21419.91015625,21435.580078125,21313.259765625,21401.7890625,1163804400,East Asia,-0.08459929858628536,Sep,Tuesday
2010-09-08,21213.19921875,21214.810546875,21066.689453125,21088.859375,1956624400,East Asia,-0.5861437610980339,Sep,Wednesday
2010-09-09,21169.8203125,21248.580078125,21122.73046875,21167.26953125,1086561300,East Asia,-0.012049139824270768,Sep,Thursday
2010-09-10,21310.720703125,21332.439453125,21092.810546875,21257.390625,1125390400,East Asia,-0.25024999796079017,Sep,Friday
2010-09-13,21396.900390625,21714.359375,21395.5703125,21658.349609375,2035235400,East Asia,1.2219023034969745,Sep,Monday
2010-09-14,21760.73046875,21763.73046875,21656.44921875,21696.0390625,1515505900,East Asia,-0.29728508582421714,Sep,Tuesday
2010-09-15,21819.94921875,21819.94921875,21633.0703125,21725.640625,1104117600,East Asia,-0.4322127095921934,Sep,Wednesday
2010-09-16,21694.2109375,21726.009765625,21525.7109375,21691.44921875,1482348700,East Asia,-0.012730210644472766,Sep,Thursday
2010-09-17,21744.529296875,21988.869140625,21713.669921875,21970.859375,1889361200,East Asia,1.0408598642672244,Sep,Friday
2010-09-20,21918.44921875,22009.099609375,21874.419921875,21977.33984375,1215077100,East Asia,0.26868061883512445,Sep,Monday
2010-09-21,22118.580078125,22118.580078125,21950.689453125,22002.58984375,1279489500,East Asia,-0.5244018104476467,Sep,Tuesday
2010-09-22,22077.380859375,22229.1796875,22021.599609375,22047.7109375,1308382700,East Asia,-0.1343905876516185,Sep,Wednesday
2010-09-24,21972.880859375,22155.669921875,21956.759765625,22119.4296875,1297378000,East Asia,0.6669531822563591,Sep,Friday
2010-09-27,22351.330078125,22407.23046875,22292.5390625,22340.83984375,1522320100,East Asia,-0.046933378632650936,Sep,Monday
2010-09-28,22329.8203125,22371.599609375,22091.130859375,22109.94921875,1534385300,East Asia,-0.984652319960311,Sep,Tuesday
2010-09-29,22314.560546875,22439.189453125,22300.08984375,22378.669921875,1945557600,East Asia,0.2872983981258734,Sep,Wednesday
2010-09-30,22287.080078125,22381.330078125,22202.4296875,22358.169921875,2329902800,East Asia,0.3189733401630096,Sep,Thursday
2010-10-04,22542.359375,22734.880859375,22542.359375,22618.66015625,2591989000,East Asia,0.3384773527061206,Oct,Monday
2010-10-05,22532.0390625,22670.810546875,22504.05078125,22639.140625,1820436400,East Asia,0.4753300941957303,Oct,Tuesday
2010-10-06,23006.19921875,23023.130859375,22872.419921875,22880.41015625,3266486800,East Asia,-0.5467615980543288,Oct,Wednesday
2010-10-07,22996.73046875,22996.73046875,22824.05078125,22884.3203125,2175196000,East Asia,-0.48880929575077164,Oct,Thursday
2010-10-08,22861.150390625,23093.76953125,22861.150390625,22944.1796875,1559428700,East Asia,0.3631894959627623,Oct,Friday
2010-10-11,23169.130859375,23302.2890625,23151.619140625,23207.310546875,2067039600,East Asia,0.16478687841909803,Oct,Monday
2010-10-12,23161.2109375,23254.140625,23055.609375,23121.69921875,1655482800,East Asia,-0.17059435647221327,Oct,Tuesday
2010-10-13,23329.3203125,23471.66015625,23035.5703125,23457.689453125,2514523800,East Asia,0.5502480951243959,Oct,Wednesday
2010-10-14,23685.259765625,23866.869140625,23614.400390625,23852.169921875,4144523600,East Asia,0.7047005517424842,Oct,Thursday
2010-10-15,23733.7890625,23862.5390625,23650.30078125,23757.630859375,3594968800,East Asia,0.1004550803591267,Oct,Friday
2010-10-18,23693.119140625,23716.48046875,23467.44921875,23469.380859375,2263839600,East Asia,-0.944317546043868,Oct,Monday
2010-10-19,23551.310546875,23768.08984375,23551.310546875,23763.73046875,1616146200,East Asia,0.9019452291294497,Oct,Tuesday
2010-10-20,23423.8203125,23689.990234375,23307.490234375,23556.5,2639446200,East Asia,0.5664306066640896,Oct,Wednesday
2010-10-21,23736.7890625,23736.7890625,23450.830078125,23649.48046875,1713519600,East Asia,-0.36781973130448553,Oct,Thursday
